,predict,Date
528,0.01694135181605816,2021-02-18 14:06:06
529,-0.0010779042495414615,2021-02-18 14:06:06
530,0.04283768683671951,2021-02-18 14:06:07
531,-0.007779708597809076,2021-02-18 14:07:19
532,0.018302688375115395,2021-02-18 14:07:20
533,0.008017986081540585,2021-02-18 14:11:51
534,0.023384835571050644,2021-02-18 15:03:07
535,0.008017986081540585,2021-02-18 16:14:52
536,0.03381779044866562,2021-02-18 16:15:34
537,0.012590033933520317,2021-02-18 16:18:35
538,-0.007278459146618843,2021-02-18 16:21:19
539,0.03380902484059334,2021-02-18 16:21:21
540,0.017906449735164642,2021-02-18 17:30:55
541,-0.0102290790528059,2021-02-18 18:36:25
542,0.009780894964933395,2021-02-18 18:56:48
543,-0.01383434422314167,2021-02-18 22:09:27
544,0.00038970913738012314,2021-02-19 04:54:11
545,-0.006979708559811115,2021-02-19 09:46:24
546,0.008017986081540585,2021-02-19 10:00:14
547,0.028997471556067467,2021-02-19 10:37:12
548,-0.001737377722747624,2021-02-19 12:26:35
549,0.0037326314486563206,2021-02-19 12:29:31
550,-0.00649259053170681,2021-02-19 13:11:33
551,-0.004000051412731409,2021-02-19 13:12:10
552,-0.004000051412731409,2021-02-19 13:55:10
553,0.0003974234568886459,2021-02-19 13:57:17
554,0.06784142553806305,2021-02-19 13:57:18
555,0.011354416608810425,2021-02-19 14:25:25
556,-0.004979806486517191,2021-02-19 15:13:48
557,-0.007583022583276033,2021-02-19 15:14:09
558,0.013973884284496307,2021-02-19 15:19:57
559,0.018824512138962746,2021-02-19 15:21:30
560,0.0005678058951161802,2021-02-19 15:21:30
561,-0.008949642069637775,2021-02-19 15:21:31
562,0.019324302673339844,2021-02-19 15:21:31
563,0.04827745631337166,2021-02-19 15:30:20
564,-0.010159667581319809,2021-02-19 15:50:29
565,0.02030007354915142,2021-02-19 15:55:07
566,0.02144886739552021,2021-02-19 15:59:09
567,0.018999619409441948,2021-02-19 15:59:49
568,-0.004952626768499613,2021-02-19 16:04:16
