Date,tickerYF,Close
2019-10-15,NVAX,4.83
2019-10-16,NVAX,4.74
2019-10-17,NVAX,4.63
2019-10-18,NVAX,4.49
2019-10-21,NVAX,4.41
2019-10-22,NVAX,4.34
2019-10-23,NVAX,4.3
2019-10-24,NVAX,4.27
2019-10-25,NVAX,4.47
2019-10-28,NVAX,4.64
2019-10-29,NVAX,4.5
2019-10-30,NVAX,4.42
2019-10-31,NVAX,4.17
2019-11-01,NVAX,4.31
2019-11-04,NVAX,4.62
2019-11-05,NVAX,4.46
2019-11-06,NVAX,4.42
2019-11-07,NVAX,4.5
2019-11-08,NVAX,4.59
2019-11-11,NVAX,4.35
2019-11-12,NVAX,4.14
2019-11-13,NVAX,4.19
2019-11-14,NVAX,4.22
2019-11-15,NVAX,4.11
2019-11-18,NVAX,3.83
2019-11-19,NVAX,3.75
2019-11-20,NVAX,3.69
2019-11-21,NVAX,3.81
2019-11-22,NVAX,3.76
2019-11-25,NVAX,3.78
2019-11-26,NVAX,3.75
2019-11-27,NVAX,3.94
2019-11-29,NVAX,4.85
2019-12-02,NVAX,5.22
2019-12-03,NVAX,4.77
2019-12-04,NVAX,4.88
2019-12-05,NVAX,4.55
2019-12-06,NVAX,4.35
2019-12-09,NVAX,4.16
2019-12-10,NVAX,4.17
2019-12-11,NVAX,4.09
2019-12-12,NVAX,3.99
2019-12-13,NVAX,4.03
2019-12-16,NVAX,4.0
2019-12-17,NVAX,3.99
2019-12-18,NVAX,3.96
2019-12-19,NVAX,4.01
2019-12-20,NVAX,4.01
2019-12-23,NVAX,4.0
2019-12-24,NVAX,4.0
2019-12-26,NVAX,4.0
2019-12-27,NVAX,3.99
2019-12-30,NVAX,4.0
2019-12-31,NVAX,3.98
2020-01-02,NVAX,4.49
2020-01-03,NVAX,4.44
2020-01-06,NVAX,4.58
2020-01-07,NVAX,4.57
2020-01-08,NVAX,4.28
2020-01-09,NVAX,4.01
2020-01-10,NVAX,3.93
2020-01-13,NVAX,3.95
2020-01-14,NVAX,3.99
2020-01-15,NVAX,4.38
2020-01-16,NVAX,4.78
2020-01-17,NVAX,5.74
2020-01-21,NVAX,9.82
2020-01-22,NVAX,7.09
2020-01-23,NVAX,7.66
2020-01-24,NVAX,7.8
2020-01-27,NVAX,8.5
2020-01-28,NVAX,7.17
2020-01-29,NVAX,6.84
2020-01-30,NVAX,7.0
2020-01-31,NVAX,7.62
2020-02-03,NVAX,6.81
2020-02-04,NVAX,7.01
2020-02-05,NVAX,6.97
2020-02-06,NVAX,6.84
2020-02-07,NVAX,6.31
2020-02-10,NVAX,7.02
2020-02-11,NVAX,7.21
2020-02-12,NVAX,7.31
2020-02-13,NVAX,7.79
2020-02-14,NVAX,7.68
2020-02-18,NVAX,7.99
2020-02-19,NVAX,7.95
2020-02-20,NVAX,7.94
2020-02-21,NVAX,7.72
2020-02-24,NVAX,8.16
2020-02-25,NVAX,7.95
2020-02-26,NVAX,9.22
2020-02-27,NVAX,11.8
2020-02-28,NVAX,16.0
2020-03-02,NVAX,12.02
2020-03-03,NVAX,10.78
2020-03-04,NVAX,11.32
2020-03-05,NVAX,12.87
2020-03-06,NVAX,12.48
2020-03-09,NVAX,10.02
2020-03-10,NVAX,10.65
2020-03-11,NVAX,10.51
2020-03-12,NVAX,9.29
2020-03-13,NVAX,8.41
2020-03-16,NVAX,6.91
2020-03-17,NVAX,9.5
2020-03-18,NVAX,10.65
2020-03-19,NVAX,11.58
2020-03-20,NVAX,10.35
2020-03-23,NVAX,10.76
2020-03-24,NVAX,12.77
2020-03-25,NVAX,11.75
2020-03-26,NVAX,12.74
2020-03-27,NVAX,13.05
2020-03-30,NVAX,14.3
2020-03-31,NVAX,13.58
2020-04-01,NVAX,14.03
2020-04-02,NVAX,13.86
2020-04-03,NVAX,15.61
2020-04-06,NVAX,16.1
2020-04-07,NVAX,14.9
2020-04-08,NVAX,17.18
2020-04-09,NVAX,17.05
2020-04-13,NVAX,17.64
2020-04-14,NVAX,18.0
2020-04-15,NVAX,17.53
2020-04-16,NVAX,18.1
2020-04-17,NVAX,19.08
2020-04-20,NVAX,23.8
2020-04-21,NVAX,21.53
2020-04-22,NVAX,21.37
2020-04-23,NVAX,20.38
2020-04-24,NVAX,19.83
2020-04-27,NVAX,21.01
2020-04-28,NVAX,20.55
2020-04-29,NVAX,18.41
2020-04-30,NVAX,18.13
2020-05-01,NVAX,17.33
2020-05-04,NVAX,18.06
2020-05-05,NVAX,17.78
2020-05-06,NVAX,17.14
2020-05-07,NVAX,18.15
2020-05-08,NVAX,18.73
2020-05-11,NVAX,24.5
2020-05-12,NVAX,39.82
2020-05-13,NVAX,40.67
2020-05-14,NVAX,38.3
2020-05-15,NVAX,43.63
2020-05-18,NVAX,56.96
2020-05-19,NVAX,53.9
2020-05-20,NVAX,52.81
2020-05-21,NVAX,50.07
2020-05-22,NVAX,46.11
2020-05-26,NVAX,48.17
2020-05-27,NVAX,45.47
2020-05-28,NVAX,44.84
2020-05-29,NVAX,46.04
2020-06-01,NVAX,52.82
2020-06-02,NVAX,49.64
2020-06-03,NVAX,44.25
2020-06-04,NVAX,44.66
2020-06-05,NVAX,46.3
2020-06-08,NVAX,44.79
2020-06-09,NVAX,45.93
2020-06-10,NVAX,44.96
2020-06-11,NVAX,44.43
2020-06-12,NVAX,45.57
2020-06-15,NVAX,51.07
2020-06-16,NVAX,52.15
2020-06-17,NVAX,55.41
2020-06-18,NVAX,59.27
2020-06-19,NVAX,64.75
2020-06-22,NVAX,65.95
2020-06-23,NVAX,69.66
2020-06-24,NVAX,77.5
2020-06-25,NVAX,83.54
2020-06-26,NVAX,77.39
2020-06-29,NVAX,83.61
2020-06-30,NVAX,83.35
2020-07-01,NVAX,79.7
2020-07-02,NVAX,81.64
2020-07-06,NVAX,79.44
2020-07-07,NVAX,104.56
2020-07-08,NVAX,98.3
2020-07-09,NVAX,96.3
2020-07-10,NVAX,94.36
2020-07-13,NVAX,104.32
2020-07-14,NVAX,109.97
2020-07-15,NVAX,111.15
2020-07-16,NVAX,120.29
2020-07-17,NVAX,140.49
2020-07-20,NVAX,138.23
2020-07-21,NVAX,140.69
2020-07-22,NVAX,146.45
2020-07-23,NVAX,139.59
2020-07-24,NVAX,133.93
2020-07-27,NVAX,139.6
2020-07-28,NVAX,148.6
2020-07-29,NVAX,145.36
2020-07-30,NVAX,146.62
2020-07-31,NVAX,143.1
2020-08-03,NVAX,155.87
2020-08-04,NVAX,157.17
2020-08-05,NVAX,173.49
2020-08-06,NVAX,167.5
2020-08-07,NVAX,170.29
2020-08-10,NVAX,178.51
2020-08-11,NVAX,149.48
2020-08-12,NVAX,124.42
2020-08-13,NVAX,133.28
2020-08-14,NVAX,146.51
2020-08-17,NVAX,155.53
2020-08-18,NVAX,146.23
2020-08-19,NVAX,147.06
2020-08-20,NVAX,143.13
2020-08-21,NVAX,137.62
2020-08-24,NVAX,119.26
2020-08-25,NVAX,113.11
2020-08-26,NVAX,114.62
2020-08-27,NVAX,107.35
2020-08-28,NVAX,107.74
2020-08-31,NVAX,110.34
2020-09-01,NVAX,105.08
2020-09-02,NVAX,102.9
2020-09-03,NVAX,102.98
2020-09-04,NVAX,92.93
2020-09-08,NVAX,85.31
2020-09-09,NVAX,90.84
2020-09-10,NVAX,92.86
2020-09-11,NVAX,95.45
2020-09-14,NVAX,105.8
2020-09-15,NVAX,110.34
2020-09-16,NVAX,120.13
2020-09-17,NVAX,115.51
2020-09-18,NVAX,108.36
2020-09-21,NVAX,110.15
2020-09-22,NVAX,111.63
2020-09-23,NVAX,101.57
2020-09-24,NVAX,102.44
2020-09-25,NVAX,113.56
2020-09-28,NVAX,111.18
2020-09-29,NVAX,107.95
2020-09-30,NVAX,108.35
2020-10-01,NVAX,104.9
2020-10-02,NVAX,103.6
2020-10-05,NVAX,110.17
2020-10-06,NVAX,107.41
2020-10-07,NVAX,110.0
2020-10-08,NVAX,111.02
2020-10-09,NVAX,111.22
2020-10-12,NVAX,110.22
2020-10-13,NVAX,117.28
2020-10-14,NVAX,111.76
2020-10-15,NVAX,111.42
2020-10-16,NVAX,107.04
2020-10-19,NVAX,102.05
2020-10-20,NVAX,98.36
2020-10-21,NVAX,91.16
2020-10-22,NVAX,93.59
2020-10-23,NVAX,93.13
2020-10-26,NVAX,87.38
2020-10-27,NVAX,89.59
2020-10-28,NVAX,81.33
2020-10-29,NVAX,87.63
2020-10-30,NVAX,80.71
2020-11-02,NVAX,82.4
2020-11-03,NVAX,83.64
2020-11-04,NVAX,87.27
2020-11-05,NVAX,93.11
2020-11-06,NVAX,89.86
2020-11-09,NVAX,90.31
2020-11-10,NVAX,78.74
2020-11-11,NVAX,85.01
2020-11-12,NVAX,90.87
2020-11-13,NVAX,96.6
2020-11-16,NVAX,90.65
2020-11-17,NVAX,92.89
2020-11-18,NVAX,89.91
2020-11-19,NVAX,86.4
2020-11-20,NVAX,86.55
2020-11-23,NVAX,93.98
2020-11-24,NVAX,95.33
2020-11-25,NVAX,102.6
2020-11-27,NVAX,125.69
2020-11-30,NVAX,139.5
2020-12-01,NVAX,123.47
2020-12-02,NVAX,125.48
2020-12-03,NVAX,129.16
2020-12-04,NVAX,126.25
2020-12-07,NVAX,123.12
2020-12-08,NVAX,120.12
2020-12-09,NVAX,115.22
2020-12-10,NVAX,115.09
2020-12-11,NVAX,124.88
2020-12-14,NVAX,129.7
2020-12-15,NVAX,126.22
2020-12-16,NVAX,120.88
2020-12-17,NVAX,131.75
2020-12-18,NVAX,124.85
2020-12-21,NVAX,124.06
2020-12-22,NVAX,115.37
2020-12-23,NVAX,127.65
2020-12-24,NVAX,129.34
2020-12-28,NVAX,116.85
2020-12-29,NVAX,120.27
2020-12-30,NVAX,118.96
2020-12-31,NVAX,111.51
2021-01-04,NVAX,112.98
2021-01-05,NVAX,116.24
2021-01-06,NVAX,123.74
2021-01-07,NVAX,128.18
2021-01-08,NVAX,121.86
2021-01-11,NVAX,116.48
2021-01-12,NVAX,124.14
2021-01-13,NVAX,126.21
2021-01-14,NVAX,129.98
2021-01-15,NVAX,127.43
2021-01-19,NVAX,128.0
2021-01-20,NVAX,125.05
2021-01-21,NVAX,122.4
2021-01-22,NVAX,126.98
2021-01-25,NVAX,131.46
2021-01-26,NVAX,127.16
2021-01-27,NVAX,131.18
2021-01-28,NVAX,134.01
2021-01-29,NVAX,220.94
2021-02-01,NVAX,268.3
2021-02-02,NVAX,264.41
2021-02-03,NVAX,284.21
2021-02-04,NVAX,280.92
2021-02-05,NVAX,290.18
2021-02-08,NVAX,319.93
2021-02-09,NVAX,315.87
2021-02-10,NVAX,298.36
2021-02-11,NVAX,298.26
2021-02-12,NVAX,289.76
2021-02-16,NVAX,262.7
2021-02-17,NVAX,273.98
2021-02-18,NVAX,265.29
2021-02-19,NVAX,277.88
2021-02-22,NVAX,245.09
2021-02-23,NVAX,243.23
2021-02-24,NVAX,239.94
2021-02-25,NVAX,221.5
2021-02-26,NVAX,231.23
2021-03-01,NVAX,240.29
2021-03-02,NVAX,205.99
2021-03-03,NVAX,183.61
2021-03-04,NVAX,158.1
2021-03-05,NVAX,174.84
2021-03-08,NVAX,157.87
2021-03-09,NVAX,169.9
2021-03-10,NVAX,172.5
2021-03-11,NVAX,187.63
2021-03-12,NVAX,202.77
2021-03-15,NVAX,217.46
2021-03-16,NVAX,222.23
2021-03-17,NVAX,225.46
2021-03-18,NVAX,217.26
2021-03-19,NVAX,228.25
2021-03-22,NVAX,237.2
2021-03-23,NVAX,219.84
2021-03-24,NVAX,200.24
2021-03-25,NVAX,178.23
2021-03-26,NVAX,182.12
2021-03-29,NVAX,173.75
2021-03-30,NVAX,173.32
2021-03-31,NVAX,181.31
2021-04-01,NVAX,185.82
2021-04-05,NVAX,177.29
2021-04-06,NVAX,178.76
2021-04-07,NVAX,171.77
2021-04-08,NVAX,176.27
2021-04-09,NVAX,179.74
2021-04-12,NVAX,175.65
2021-04-13,NVAX,195.7
2019-04-15,NVS,75.11
2019-04-16,NVS,73.61
2019-04-17,NVS,71.72
2019-04-18,NVS,70.89
2019-04-22,NVS,69.95
2019-04-23,NVS,70.42
2019-04-24,NVS,72.2
2019-04-25,NVS,74.78
2019-04-26,NVS,75.42
2019-04-29,NVS,75.27
2019-04-30,NVS,76.29
2019-05-01,NVS,75.99
2019-05-02,NVS,76.01
2019-05-03,NVS,76.64
2019-05-06,NVS,76.79
2019-05-07,NVS,75.21
2019-05-08,NVS,75.96
2019-05-09,NVS,75.13
2019-05-10,NVS,75.96
2019-05-13,NVS,74.69
2019-05-14,NVS,74.9
2019-05-15,NVS,75.66
2019-05-16,NVS,76.49
2019-05-17,NVS,76.73
2019-05-20,NVS,76.09
2019-05-21,NVS,76.44
2019-05-22,NVS,77.85
2019-05-23,NVS,78.34
2019-05-24,NVS,81.2
2019-05-28,NVS,80.64
2019-05-29,NVS,79.61
2019-05-30,NVS,79.6
2019-05-31,NVS,79.45
2019-06-03,NVS,81.33
2019-06-04,NVS,81.1
2019-06-05,NVS,81.22
2019-06-06,NVS,81.33
2019-06-07,NVS,81.7
2019-06-10,NVS,81.85
2019-06-11,NVS,81.74
2019-06-12,NVS,82.55
2019-06-13,NVS,83.12
2019-06-14,NVS,83.05
2019-06-17,NVS,83.28
2019-06-18,NVS,84.7
2019-06-19,NVS,85.27
2019-06-20,NVS,85.7
2019-06-21,NVS,85.81
2019-06-24,NVS,86.1
2019-06-25,NVS,85.7
2019-06-26,NVS,84.61
2019-06-27,NVS,84.37
2019-06-28,NVS,84.71
2019-07-01,NVS,85.22
2019-07-02,NVS,85.45
2019-07-03,NVS,85.82
2019-07-05,NVS,83.91
2019-07-08,NVS,84.18
2019-07-09,NVS,84.48
2019-07-10,NVS,84.79
2019-07-11,NVS,83.81
2019-07-12,NVS,81.82
2019-07-15,NVS,82.82
2019-07-16,NVS,82.72
2019-07-17,NVS,83.71
2019-07-18,NVS,87.45
2019-07-19,NVS,86.8
2019-07-22,NVS,87.25
2019-07-23,NVS,86.91
2019-07-24,NVS,86.58
2019-07-25,NVS,85.34
2019-07-26,NVS,86.46
2019-07-29,NVS,85.47
2019-07-30,NVS,85.02
2019-07-31,NVS,84.96
2019-08-01,NVS,85.64
2019-08-02,NVS,85.52
2019-08-05,NVS,84.17
2019-08-06,NVS,81.85
2019-08-07,NVS,82.38
2019-08-08,NVS,84.64
2019-08-09,NVS,84.26
2019-08-12,NVS,84.52
2019-08-13,NVS,84.54
2019-08-14,NVS,82.58
2019-08-15,NVS,82.18
2019-08-16,NVS,83.01
2019-08-19,NVS,83.02
2019-08-20,NVS,82.64
2019-08-21,NVS,83.61
2019-08-22,NVS,82.57
2019-08-23,NVS,82.05
2019-08-26,NVS,82.12
2019-08-27,NVS,82.91
2019-08-28,NVS,82.55
2019-08-29,NVS,82.58
2019-08-30,NVS,83.6
2019-09-03,NVS,83.39
2019-09-04,NVS,82.76
2019-09-05,NVS,83.06
2019-09-06,NVS,83.23
2019-09-09,NVS,83.15
2019-09-10,NVS,82.14
2019-09-11,NVS,82.46
2019-09-12,NVS,83.02
2019-09-13,NVS,80.71
2019-09-16,NVS,79.92
2019-09-17,NVS,80.28
2019-09-18,NVS,80.05
2019-09-19,NVS,80.11
2019-09-20,NVS,80.78
2019-09-23,NVS,80.35
2019-09-24,NVS,80.2
2019-09-25,NVS,79.36
2019-09-26,NVS,80.6
2019-09-27,NVS,81.09
2019-09-30,NVS,80.62
2019-10-01,NVS,79.82
2019-10-02,NVS,78.26
2019-10-03,NVS,79.04
2019-10-04,NVS,79.73
2019-10-07,NVS,79.99
2019-10-08,NVS,79.16
2019-10-09,NVS,79.5
2019-10-10,NVS,79.72
2019-10-11,NVS,80.34
2019-10-14,NVS,79.72
2019-10-15,NVS,80.44
2019-10-16,NVS,80.71
2019-10-17,NVS,80.93
2019-10-18,NVS,80.6
2019-10-21,NVS,80.31
2019-10-22,NVS,80.69
2019-10-23,NVS,80.37
2019-10-24,NVS,80.94
2019-10-25,NVS,81.0
2019-10-28,NVS,80.64
2019-10-29,NVS,82.0
2019-10-30,NVS,81.28
2019-10-31,NVS,81.12
2019-11-01,NVS,81.3
2019-11-04,NVS,81.58
2019-11-05,NVS,80.61
2019-11-06,NVS,81.14
2019-11-07,NVS,80.71
2019-11-08,NVS,81.99
2019-11-11,NVS,82.23
2019-11-12,NVS,82.84
2019-11-13,NVS,83.37
2019-11-14,NVS,83.04
2019-11-15,NVS,83.53
2019-11-18,NVS,83.8
2019-11-19,NVS,83.87
2019-11-20,NVS,83.99
2019-11-21,NVS,83.99
2019-11-22,NVS,83.94
2019-11-25,NVS,84.7
2019-11-26,NVS,85.46
2019-11-27,NVS,85.53
2019-11-29,NVS,85.63
2019-12-02,NVS,84.82
2019-12-03,NVS,84.44
2019-12-04,NVS,84.95
2019-12-05,NVS,85.02
2019-12-06,NVS,85.42
2019-12-09,NVS,85.85
2019-12-10,NVS,86.1
2019-12-11,NVS,86.32
2019-12-12,NVS,86.34
2019-12-13,NVS,86.27
2019-12-16,NVS,86.35
2019-12-17,NVS,86.85
2019-12-18,NVS,86.51
2019-12-19,NVS,87.46
2019-12-20,NVS,87.48
2019-12-23,NVS,88.02
2019-12-24,NVS,87.97
2019-12-26,NVS,87.96
2019-12-27,NVS,88.48
2019-12-30,NVS,87.72
2019-12-31,NVS,87.85
2020-01-02,NVS,88.09
2020-01-03,NVS,87.94
2020-01-06,NVS,88.54
2020-01-07,NVS,87.65
2020-01-08,NVS,87.65
2020-01-09,NVS,87.92
2020-01-10,NVS,87.08
2020-01-13,NVS,86.94
2020-01-14,NVS,87.56
2020-01-15,NVS,87.77
2020-01-16,NVS,88.23
2020-01-17,NVS,89.0
2020-01-21,NVS,88.31
2020-01-22,NVS,88.33
2020-01-23,NVS,88.06
2020-01-24,NVS,87.09
2020-01-27,NVS,86.93
2020-01-28,NVS,88.64
2020-01-29,NVS,88.82
2020-01-30,NVS,88.99
2020-01-31,NVS,87.68
2020-02-03,NVS,87.44
2020-02-04,NVS,88.23
2020-02-05,NVS,89.41
2020-02-06,NVS,89.96
2020-02-07,NVS,88.91
2020-02-10,NVS,90.38
2020-02-11,NVS,91.13
2020-02-12,NVS,91.86
2020-02-13,NVS,90.71
2020-02-14,NVS,90.58
2020-02-18,NVS,90.18
2020-02-19,NVS,90.2
2020-02-20,NVS,89.33
2020-02-21,NVS,89.77
2020-02-24,NVS,83.57
2020-02-25,NVS,81.6
2020-02-26,NVS,80.82
2020-02-27,NVS,79.81
2020-02-28,NVS,77.89
2020-03-02,NVS,80.59
2020-03-03,NVS,80.39
2020-03-04,NVS,84.27
2020-03-05,NVS,82.5
2020-03-06,NVS,82.41
2020-03-09,NVS,78.32
2020-03-10,NVS,81.67
2020-03-11,NVS,78.97
2020-03-12,NVS,71.21
2020-03-13,NVS,76.54
2020-03-16,NVS,70.32
2020-03-17,NVS,73.98
2020-03-18,NVS,72.07
2020-03-19,NVS,72.64
2020-03-20,NVS,69.63
2020-03-23,NVS,67.94
2020-03-24,NVS,70.72
2020-03-25,NVS,73.92
2020-03-26,NVS,76.66
2020-03-27,NVS,76.22
2020-03-30,NVS,78.74
2020-03-31,NVS,79.27
2020-04-01,NVS,77.81
2020-04-02,NVS,80.37
2020-04-03,NVS,80.41
2020-04-06,NVS,82.42
2020-04-07,NVS,80.75
2020-04-08,NVS,82.32
2020-04-09,NVS,81.58
2020-04-13,NVS,80.95
2020-04-14,NVS,82.89
2020-04-15,NVS,82.31
2020-04-16,NVS,84.16
2020-04-17,NVS,85.85
2020-04-20,NVS,86.32
2020-04-21,NVS,84.86
2020-04-22,NVS,84.89
2020-04-23,NVS,84.7
2020-04-24,NVS,85.61
2020-04-27,NVS,86.13
2020-04-28,NVS,84.64
2020-04-29,NVS,82.4
2020-04-30,NVS,81.46
2020-05-01,NVS,80.19
2020-05-04,NVS,80.76
2020-05-05,NVS,81.48
2020-05-06,NVS,82.06
2020-05-07,NVS,81.4
2020-05-08,NVS,81.65
2020-05-11,NVS,83.25
2020-05-12,NVS,81.86
2020-05-13,NVS,81.91
2020-05-14,NVS,80.79
2020-05-15,NVS,80.78
2020-05-18,NVS,81.58
2020-05-19,NVS,81.94
2020-05-20,NVS,82.63
2020-05-21,NVS,81.71
2020-05-22,NVS,81.63
2020-05-26,NVS,81.77
2020-05-27,NVS,81.19
2020-05-28,NVS,82.95
2020-05-29,NVS,84.06
2020-06-01,NVS,83.34
2020-06-02,NVS,83.12
2020-06-03,NVS,82.39
2020-06-04,NVS,81.84
2020-06-05,NVS,82.58
2020-06-08,NVS,82.36
2020-06-09,NVS,85.02
2020-06-10,NVS,84.61
2020-06-11,NVS,81.14
2020-06-12,NVS,81.1
2020-06-15,NVS,81.87
2020-06-16,NVS,83.41
2020-06-17,NVS,86.04
2020-06-18,NVS,86.2
2020-06-19,NVS,87.59
2020-06-22,NVS,87.12
2020-06-23,NVS,86.97
2020-06-24,NVS,85.37
2020-06-25,NVS,86.14
2020-06-26,NVS,83.74
2020-06-29,NVS,83.96
2020-06-30,NVS,83.97
2020-07-01,NVS,84.46
2020-07-02,NVS,84.19
2020-07-06,NVS,85.05
2020-07-07,NVS,84.41
2020-07-08,NVS,84.72
2020-07-09,NVS,83.97
2020-07-10,NVS,83.65
2020-07-13,NVS,82.76
2020-07-14,NVS,84.1
2020-07-15,NVS,84.48
2020-07-16,NVS,84.02
2020-07-17,NVS,84.77
2020-07-20,NVS,84.61
2020-07-21,NVS,82.7
2020-07-22,NVS,83.16
2020-07-23,NVS,81.62
2020-07-24,NVS,80.97
2020-07-27,NVS,81.44
2020-07-28,NVS,80.77
2020-07-29,NVS,81.15
2020-07-30,NVS,80.98
2020-07-31,NVS,78.97
2020-08-03,NVS,80.42
2020-08-04,NVS,80.9
2020-08-05,NVS,80.2
2020-08-06,NVS,80.19
2020-08-07,NVS,79.71
2020-08-10,NVS,79.21
2020-08-11,NVS,79.25
2020-08-12,NVS,81.65
2020-08-13,NVS,82.08
2020-08-14,NVS,81.38
2020-08-17,NVS,82.77
2020-08-18,NVS,82.33
2020-08-19,NVS,82.17
2020-08-20,NVS,83.78
2020-08-21,NVS,83.07
2020-08-24,NVS,83.05
2020-08-25,NVS,83.11
2020-08-26,NVS,83.67
2020-08-27,NVS,83.64
2020-08-28,NVS,83.26
2020-08-31,NVS,82.74
2020-09-01,NVS,83.52
2020-09-02,NVS,85.43
2020-09-03,NVS,83.74
2020-09-04,NVS,83.34
2020-09-08,NVS,83.96
2020-09-09,NVS,84.82
2020-09-10,NVS,85.1
2020-09-11,NVS,86.41
2020-09-14,NVS,86.56
2020-09-15,NVS,87.49
2020-09-16,NVS,86.38
2020-09-17,NVS,87.46
2020-09-18,NVS,87.43
2020-09-21,NVS,86.05
2020-09-22,NVS,85.49
2020-09-23,NVS,84.08
2020-09-24,NVS,82.97
2020-09-25,NVS,83.75
2020-09-28,NVS,83.69
2020-09-29,NVS,83.68
2020-09-30,NVS,83.61
2020-10-01,NVS,83.93
2020-10-02,NVS,84.14
2020-10-05,NVS,84.86
2020-10-06,NVS,83.11
2020-10-07,NVS,82.62
2020-10-08,NVS,84.16
2020-10-09,NVS,84.98
2020-10-12,NVS,84.83
2020-10-13,NVS,84.06
2020-10-14,NVS,84.06
2020-10-15,NVS,82.1
2020-10-16,NVS,82.86
2020-10-19,NVS,82.48
2020-10-20,NVS,82.38
2020-10-21,NVS,80.89
2020-10-22,NVS,81.15
2020-10-23,NVS,81.17
2020-10-26,NVS,80.93
2020-10-27,NVS,77.83
2020-10-28,NVS,75.34
2020-10-29,NVS,75.06
2020-10-30,NVS,75.07
2020-11-02,NVS,76.69
2020-11-03,NVS,77.92
2020-11-04,NVS,80.53
2020-11-05,NVS,80.98
2020-11-06,NVS,81.45
2020-11-09,NVS,80.69
2020-11-10,NVS,81.0
2020-11-11,NVS,82.68
2020-11-12,NVS,82.32
2020-11-13,NVS,82.78
2020-11-16,NVS,83.08
2020-11-17,NVS,83.18
2020-11-18,NVS,82.41
2020-11-19,NVS,83.84
2020-11-20,NVS,84.14
2020-11-23,NVS,83.94
2020-11-24,NVS,84.89
2020-11-25,NVS,85.74
2020-11-27,NVS,86.3
2020-11-30,NVS,87.33
2020-12-01,NVS,87.22
2020-12-02,NVS,88.05
2020-12-03,NVS,86.76
2020-12-04,NVS,88.09
2020-12-07,NVS,87.97
2020-12-08,NVS,87.69
2020-12-09,NVS,88.08
2020-12-10,NVS,88.14
2020-12-11,NVS,89.05
2020-12-14,NVS,87.06
2020-12-15,NVS,86.5
2020-12-16,NVS,87.46
2020-12-17,NVS,88.43
2020-12-18,NVS,87.4
2020-12-21,NVS,85.05
2020-12-22,NVS,84.78
2020-12-23,NVS,84.97
2020-12-24,NVS,85.13
2020-12-28,NVS,87.68
2020-12-29,NVS,89.75
2020-12-30,NVS,90.72
2020-12-31,NVS,90.79
2021-01-04,NVS,90.73
2021-01-05,NVS,90.96
2021-01-06,NVS,89.9
2021-01-07,NVS,89.8
2021-01-08,NVS,90.41
2021-01-11,NVS,90.75
2021-01-12,NVS,90.23
2021-01-13,NVS,89.71
2021-01-14,NVS,90.97
2021-01-15,NVS,91.94
2021-01-19,NVS,92.96
2021-01-20,NVS,93.18
2021-01-21,NVS,93.14
2021-01-22,NVS,93.16
2021-01-25,NVS,94.67
2021-01-26,NVS,92.24
2021-01-27,NVS,89.32
2021-01-28,NVS,89.26
2021-01-29,NVS,86.98
2021-02-01,NVS,86.3
2021-02-02,NVS,86.16
2021-02-03,NVS,85.89
2021-02-04,NVS,87.13
2021-02-05,NVS,87.04
2021-02-08,NVS,87.49
2021-02-09,NVS,88.05
2021-02-10,NVS,87.94
2021-02-11,NVS,88.63
2021-02-12,NVS,88.48
2021-02-16,NVS,87.93
2021-02-17,NVS,86.61
2021-02-18,NVS,85.94
2021-02-19,NVS,85.0
2021-02-22,NVS,84.52
2021-02-23,NVS,83.16
2021-02-24,NVS,84.06
2021-02-25,NVS,83.36
2021-02-26,NVS,82.6
2021-03-01,NVS,84.08
2021-03-02,NVS,84.77
2021-03-03,NVS,84.18
2021-03-04,NVS,83.5
2021-03-05,NVS,84.01
2021-03-08,NVS,83.73
2021-03-09,NVS,83.54
2021-03-10,NVS,84.19
2021-03-11,NVS,84.74
2021-03-12,NVS,84.13
2021-03-15,NVS,85.29
2021-03-16,NVS,86.01
2021-03-17,NVS,85.64
2021-03-18,NVS,85.18
2021-03-19,NVS,85.94
2021-03-22,NVS,86.51
2021-03-23,NVS,86.26
2021-03-24,NVS,86.02
2021-03-25,NVS,87.21
2021-03-26,NVS,87.41
2021-03-29,NVS,87.35
2021-03-30,NVS,87.02
2021-03-31,NVS,85.48
2021-04-01,NVS,86.08
2021-04-05,NVS,87.27
2021-04-06,NVS,86.36
2021-04-07,NVS,86.3
2021-04-08,NVS,86.99
2021-04-09,NVS,87.55
2021-04-12,NVS,87.34
2021-04-13,NVS,86.4
